time,l2_error,l1_error,max_error
9.15,3.475101434446119e-07,1.443046556565219e-07,1.315424827508238e-06
9.200000000000001,3.494091058373357e-07,1.4509320564631887e-07,1.3226129521592966e-06
9.25,3.5130806842743444e-07,1.4588175569284332e-07,1.329801076699333e-06
9.3,3.532070310197295e-07,1.4667030574155294e-07,1.336989201905503e-06
9.35,3.5510599341095935e-07,1.4745885573047814e-07,1.3441773236699817e-06
9.4,3.5700495611168634e-07,1.4824740581276742e-07,1.351365447543884e-06
9.450000000000001,3.589039185052819e-07,1.4903595580274115e-07,1.3585535784121916e-06
9.5,3.6080288109521383e-07,1.4982450584944306e-07,1.3657417018420048e-06
9.55,3.6270184368546665e-07,1.5061305589679781e-07,1.3729298234954612e-06
9.6,3.6460080607787677e-07,1.514016058864588e-07,1.380117948590609e-06
9.65,3.664997687760674e-07,1.5219015596744948e-07,1.387306074907002e-06
9.700000000000001,3.683987311673041e-07,1.5297870595720012e-07,1.3944941983368153e-06
9.75,3.7029769375572404e-07,1.5376725600355384e-07,1.4016823260964983e-06
9.8,3.721966563470193e-07,1.5455580605093324e-07,1.408870451524713e-06
9.85,3.740956187399051e-07,1.553443560409687e-07,1.4160585752875932e-06
9.9,3.75994581440301e-07,1.5613290612296426e-07,1.4232467017150086e-06
9.950000000000001,3.7789354383293323e-07,1.5692145611294715e-07,1.4304348286975355e-06
10.0,3.797925064235343e-07,1.577100061604915e-07,1.4376229546808617e-06
