Timestamp,Module,Run Type,Equation,Operator,Initial Condition,Path,Metadata
2026-06-29 01:10:37,main,single,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_011037,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:11:13,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 01:11:13,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 01:11:14,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:11:14,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:11:14,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 01:11:14,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 01:11:15,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 01:11:15,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_011110,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-28 19:43:48,main,single,burgers,upwind,burgers_stationary_shock,outputs/burgers/validation/burgers_rk4_upwind_burgers_stationary_shock_N50_20260629_011348,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 01:39:39,main,single,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_013938,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:39:46,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 01:39:46,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 01:39:46,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:39:46,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 01:39:47,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 01:39:47,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 01:39:48,main,sweep,advection,gradient,gaussian,outputs\advection\validation\advection_rk4_gradient_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 01:39:48,main,sweep,advection,upwind,gaussian,outputs\advection\validation\advection_rk4_upwind_gaussian_N50_20260629_013943,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:09:56,main,single,advection,upwind,gaussian,"outputs\advection\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_020951","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:20:26,main,single,advection,upwind,gaussian,"outputs\advection\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_022022","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:20:40,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_022031","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:20:40,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_022031","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:20:48,main,single,wave,laplacian,gaussian,"outputs\wave\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_022046","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:25:00,main,single,advection,upwind,gaussian,"outputs\advection\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_022456","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:25:21,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_022511","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:25:21,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_022511","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:29:33,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_022929","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:29:45,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 02:29:46,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 02:29:46,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:29:46,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:29:46,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 02:29:46,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 02:29:47,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:29:47,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_022942,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:32:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_023209,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:43:02,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:43:03,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024258,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:43:09,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:43:09,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:43:09,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:43:10,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:43:10,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:43:10,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:43:10,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:43:10,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024305,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:44:14,main,single,burgers,upwind,burgers_stationary_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_stationary_shock_N50_20260629_024316,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:44:18,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024416,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 02:44:18,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024416,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:44:18,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024416,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 02:44:18,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024416,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:44:18,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024416,"{'N': 50, 'dt': 0.000625, 'dx': 0.00625}"
2026-06-29 02:44:21,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024421,"{'N': 50, 'dt': 0.025, 'dx': 0.025}"
2026-06-29 02:44:26,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_024423,"{'N': 50, 'dt': 0.025, 'dx': 0.025}"
2026-06-29 02:44:36,main,single,shallow_water,central_flux_divergence,shallow_dam,outputs\shallow_water\1D\validation\shallow_water_lax_w_central_flux_divergence_shallow_dam_N50_20260629_024434,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.25, 'dx': 1.0}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.25, 'dx': 1.0}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.0625, 'dx': 0.5}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.0625, 'dx': 0.5}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.015625, 'dx': 0.25}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.015625, 'dx': 0.25}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.00390625, 'dx': 0.125}"
2026-06-29 02:44:40,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_024437,"{'N': 50, 'dt': 0.00390625, 'dx': 0.125}"
2026-06-29 02:44:48,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_024446,"{'N': 50, 'dt': 0.001, 'dx': 0.05}"
2026-06-29 02:44:52,main,single,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_024450,"{'N': 50, 'dt': 0.001, 'dx': 0.05}"
2026-06-29 02:44:57,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 02:44:57,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 02:44:58,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:44:58,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:44:58,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 02:44:58,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 02:44:58,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:44:58,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_024454,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 02:45:04,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_024502,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:45:04,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024502,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:45:07,main,single,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_024506,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 02:45:11,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024509","{'N': (60, 60), 'dt': 0.02, 'dx': (0.4, 0.4)}"
2026-06-29 02:45:11,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024509","{'N': (60, 60), 'dt': 0.01, 'dx': (0.2, 0.2)}"
2026-06-29 02:45:11,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024509","{'N': (60, 60), 'dt': 0.005, 'dx': (0.1, 0.1)}"
2026-06-29 02:45:11,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024509","{'N': (60, 60), 'dt': 0.0025, 'dx': (0.05, 0.05)}"
2026-06-29 02:45:15,main,single,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024514","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:45:19,main,single,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_024516","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.016, 'dx': (0.4, 0.4)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.016, 'dx': (0.4, 0.4)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.004, 'dx': (0.2, 0.2)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.004, 'dx': (0.2, 0.2)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.001, 'dx': (0.1, 0.1)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.001, 'dx': (0.1, 0.1)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.00025, 'dx': (0.05, 0.05)}"
2026-06-29 02:45:24,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_024521","{'N': (60, 60), 'dt': 0.00025, 'dx': (0.05, 0.05)}"
2026-06-29 02:45:30,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_024529","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:45:34,main,single,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_024532","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 02:45:38,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024536","{'N': (60, 60), 'dt': 0.02, 'dx': (0.4, 0.4)}"
2026-06-29 02:45:38,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024536","{'N': (60, 60), 'dt': 0.01, 'dx': (0.2, 0.2)}"
2026-06-29 02:45:39,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024536","{'N': (60, 60), 'dt': 0.005, 'dx': (0.1, 0.1)}"
2026-06-29 02:45:39,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024536","{'N': (60, 60), 'dt': 0.0025, 'dx': (0.05, 0.05)}"
2026-06-29 02:45:42,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024542","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:45:44,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_024544","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 02:47:58,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:47:59,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:48:00,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_024754,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 02:49:57,main,sweep,burgers,upwind,burgers_stationary_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_stationary_shock_N50_20260629_024956,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:50:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_025009,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:50:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_025009,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 02:50:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_025009,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 02:50:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_025009,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 02:50:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_025009,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
