time,l2_error,l1_error,max_error
3.375,1.7353993601001502e-06,6.450878969812186e-07,7.571066878375721e-06
3.5,1.8095424401003313e-06,6.660017456107012e-07,7.82797020787429e-06
3.625,1.8955658472489974e-06,7.019446849683462e-07,8.09094592207904e-06
3.75,1.990762707983002e-06,7.44715410016716e-07,8.358495431681767e-06
3.875,2.0922307023233953e-06,7.909130717428433e-07,8.629387772352004e-06
4.0,2.197200257464347e-06,8.386728025533434e-07,8.902655478315591e-06
4.125,2.3032450541549465e-06,8.868557658527599e-07,9.17756678631143e-06
4.25,2.408390724113084e-06,9.346434852585055e-07,9.453586890473265e-06
4.375,2.511148673816084e-06,9.81521728425641e-07,9.730337008462264e-06
4.5,2.610500323253838e-06,1.0270667482745991e-06,1.0007556577595889e-05
4.625,2.7058511344077276e-06,1.0710295442592143e-06,1.0285071206594942e-05
4.75,2.7969679802546943e-06,1.1133081497387078e-06,1.0562767184585375e-05
4.875,2.883909053269482e-06,1.1538696434856338e-06,1.084057218708745e-05
5.0,2.966952619345048e-06,1.192744402899338e-06,1.1118441310131733e-05
5.125,3.0465290555934444e-06,1.2300463064986751e-06,1.1396347309566845e-05
5.25,3.123159338969719e-06,1.2659604413470864e-06,1.1674274027151377e-05
5.375,3.1974021733469144e-06,1.3006447260935397e-06,1.1952212087440461e-05
5.5,3.269811085857301e-06,1.3343165856104636e-06,1.2230156166248562e-05
5.625,3.3409020225816346e-06,1.3671331582689018e-06,1.2508103303554563e-05
5.75,3.4111312322550938e-06,1.3993030754310605e-06,1.2786051886204408e-05
5.875,3.480882584120871e-06,1.4309530078492427e-06,1.3064001053830765e-05
6.0,3.5504629706834165e-06,1.4622520582589391e-06,1.334195035684882e-05
6.125,3.6201041340381167e-06,1.4932880862936226e-06,1.3619982450696622e-05
6.25,3.6899691370711575e-06,1.524134831008421e-06,1.3898269167478272e-05
6.375,3.760161762099366e-06,1.5548539778957949e-06,1.4176424172118729e-05
6.5,3.830737321293779e-06,1.585488973074622e-06,1.44545026207199e-05
6.625,3.901713654632548e-06,1.6160696412499458e-06,1.4732537517825328e-05
6.75,3.973081419995881e-06,1.6466159606562196e-06,1.5010548196026097e-05
6.875,4.0448131014480065e-06,1.6771410020935854e-06,1.5288545730685055e-05
7.0,4.1168704434356205e-06,1.7076531245025044e-06,1.556653634487981e-05
7.125,4.189210242400544e-06,1.7381575565397763e-06,1.5844523455044168e-05
7.25,4.261788587172594e-06,1.76865749904552e-06,1.6122508907312483e-05
7.375,4.334563739414191e-06,1.7991548706063365e-06,1.6400493672907857e-05
7.5,4.407497894568557e-06,1.8296507977128608e-06,1.6678478256981766e-05
7.625,4.48055807450975e-06,1.8601459284913396e-06,1.6956462917327997e-05
7.75,4.553716387260332e-06,1.890640628467949e-06,1.723444777973482e-05
7.875,4.626949857999981e-06,1.921135099780811e-06,1.751243290637472e-05
8.0,4.700239997247725e-06,1.9516294520536076e-06,1.7790418329222124e-05
8.125,4.773572233145062e-06,1.982123743619793e-06,1.8068404062043797e-05
8.25,4.846935298909764e-06,2.0126180049265334e-06,1.8346390108003874e-05
8.375,4.920320636278056e-06,2.043112251574935e-06,1.8624376474485338e-05
8.5,4.99372185144568e-06,2.0736064914088517e-06,1.89023631605445e-05
8.625,5.067134242049031e-06,2.1041007283046998e-06,1.918035016662545e-05
8.75,5.140554400981801e-06,2.1345949641379345e-06,1.945833749394943e-05
8.875,5.213979894684861e-06,2.1650891998037167e-06,1.9736325141628264e-05
9.0,5.287409008713146e-06,2.1955834357159766e-06,2.0014313110439108e-05
9.125,5.36084055120508e-06,2.2260776720679232e-06,2.0292301399216228e-05
9.25,5.4342737042065635e-06,2.2565719089455843e-06,2.057029000962496e-05
9.375,5.5077079133640006e-06,2.287066146389156e-06,2.0848278941443255e-05
9.5,5.581142807541042e-06,2.31756038441294e-06,2.1126268193116804e-05
9.625,5.654578141222752e-06,2.348054623025662e-06,2.1404257767088097e-05
9.75,5.72801375388014e-06,2.378548862228903e-06,2.16822476606926e-05
9.875,5.801449541755177e-06,2.409043102022548e-06,2.1960237875484623e-05
10.0,5.87488543852917e-06,2.439537342408525e-06,2.2238228410853544e-05
